LinkRef,Date,TimePeriod,AverageJT
3,2014-02-07,00:00,152.80
3,2014-02-07,00:15,148.87
3,2014-02-07,00:30,148.87
3,2014-02-07,00:45,148.87
3,2014-02-07,01:00,148.87
3,2014-02-07,01:15,148.87
3,2014-02-07,01:30,122.08
3,2014-02-07,01:45,122.08
3,2014-02-07,02:00,122.08
3,2014-02-07,02:15,122.08
3,2014-02-07,02:30,136.47
3,2014-02-07,02:45,150.85
3,2014-02-07,03:00,150.85
3,2014-02-07,03:15,147.79
3,2014-02-07,03:30,144.72
3,2014-02-07,03:45,144.72
3,2014-02-07,04:00,134.82
3,2014-02-07,04:15,124.92
3,2014-02-07,04:30,124.92
3,2014-02-07,04:45,136.03
3,2014-02-07,05:00,135.95
3,2014-02-07,05:15,137.97
3,2014-02-07,05:30,135.63
3,2014-02-07,05:45,147.29
3,2014-02-07,06:00,138.53
3,2014-02-07,06:15,160.39
3,2014-02-07,06:30,160.70
3,2014-02-07,06:45,169.04
3,2014-02-07,07:00,175.32
3,2014-02-07,07:15,172.01
3,2014-02-07,07:30,163.97
3,2014-02-07,07:45,157.94
3,2014-02-07,08:00,166.15
3,2014-02-07,08:15,161.36
3,2014-02-07,08:30,157.02
3,2014-02-07,08:45,156.45
3,2014-02-07,09:00,153.00
3,2014-02-07,09:15,151.95
3,2014-02-07,09:30,158.74
3,2014-02-07,09:45,156.10
3,2014-02-07,10:00,142.53
3,2014-02-07,10:15,151.98
3,2014-02-07,10:30,149.37
3,2014-02-07,10:45,149.19
3,2014-02-07,11:00,146.97
3,2014-02-07,11:15,147.71
3,2014-02-07,11:30,153.13
3,2014-02-07,11:45,158.51
3,2014-02-07,12:00,148.31
3,2014-02-07,12:15,145.04
3,2014-02-07,12:30,141.51
3,2014-02-07,12:45,146.30
3,2014-02-07,13:00,144.90
3,2014-02-07,13:15,149.82
3,2014-02-07,13:30,165.91
3,2014-02-07,13:45,136.53
3,2014-02-07,14:00,148.62
3,2014-02-07,14:15,146.80
3,2014-02-07,14:30,144.99
3,2014-02-07,14:45,149.83
3,2014-02-07,15:00,146.76
3,2014-02-07,15:15,141.77
3,2014-02-07,15:30,149.83
3,2014-02-07,15:45,149.49
3,2014-02-07,16:00,152.44
3,2014-02-07,16:15,156.36
3,2014-02-07,16:30,150.92
3,2014-02-07,16:45,169.23
3,2014-02-07,17:00,159.80
3,2014-02-07,17:15,187.72
3,2014-02-07,17:30,177.35
3,2014-02-07,17:45,201.34
3,2014-02-07,18:00,199.09
3,2014-02-07,18:15,166.78
3,2014-02-07,18:30,158.82
3,2014-02-07,18:45,159.99
3,2014-02-07,19:00,137.79
3,2014-02-07,19:15,150.70
3,2014-02-07,19:30,169.85
3,2014-02-07,19:45,144.27
3,2014-02-07,20:00,131.20
3,2014-02-07,20:15,132.29
3,2014-02-07,20:30,127.55
3,2014-02-07,20:45,149.89
3,2014-02-07,21:00,151.98
3,2014-02-07,21:15,154.06
3,2014-02-07,21:30,149.68
3,2014-02-07,21:45,139.60
3,2014-02-07,22:00,156.55
3,2014-02-07,22:15,170.60
3,2014-02-07,22:30,170.60
3,2014-02-07,22:45,184.60
3,2014-02-07,23:00,184.60
3,2014-02-07,23:15,184.60
3,2014-02-07,23:30,184.60
3,2014-02-07,23:45,163.34
3,2014-02-14,00:00,143.20
3,2014-02-14,00:15,143.02
3,2014-02-14,00:30,150.50
3,2014-02-14,00:45,152.35
3,2014-02-14,01:00,155.42
3,2014-02-14,01:15,136.68
3,2014-02-14,01:30,136.68
3,2014-02-14,01:45,136.68
3,2014-02-14,02:00,139.06
3,2014-02-14,02:15,141.43
3,2014-02-14,02:30,141.43
3,2014-02-14,02:45,136.30
3,2014-02-14,03:00,131.16
3,2014-02-14,03:15,131.16
3,2014-02-14,03:30,131.16
3,2014-02-14,03:45,131.16
3,2014-02-14,04:00,154.81
3,2014-02-14,04:15,154.81
3,2014-02-14,04:30,154.81
3,2014-02-14,04:45,165.57
3,2014-02-14,05:00,144.74
3,2014-02-14,05:15,135.21
3,2014-02-14,05:30,147.19
3,2014-02-14,05:45,147.29
3,2014-02-14,06:00,142.75
3,2014-02-14,06:15,153.24
3,2014-02-14,06:30,161.73
3,2014-02-14,06:45,165.86
3,2014-02-14,07:00,177.60
3,2014-02-14,07:15,170.06
3,2014-02-14,07:30,187.20
3,2014-02-14,07:45,160.86
3,2014-02-14,08:00,177.17
3,2014-02-14,08:15,169.60
3,2014-02-14,08:30,163.50
3,2014-02-14,08:45,164.05
3,2014-02-14,09:00,176.86
3,2014-02-14,09:15,160.56
3,2014-02-14,09:30,158.00
3,2014-02-14,09:45,161.65
3,2014-02-14,10:00,138.64
3,2014-02-14,10:15,166.56
3,2014-02-14,10:30,161.76
3,2014-02-14,10:45,159.83
3,2014-02-14,11:00,157.81
3,2014-02-14,11:15,163.26
3,2014-02-14,11:30,148.44
3,2014-02-14,11:45,166.87
3,2014-02-14,12:00,165.76
3,2014-02-14,12:15,166.10
3,2014-02-14,12:30,177.85
3,2014-02-14,12:45,175.13
3,2014-02-14,13:00,179.58
3,2014-02-14,13:15,195.87
3,2014-02-14,13:30,189.11
3,2014-02-14,13:45,175.73
3,2014-02-14,14:00,171.03
3,2014-02-14,14:15,155.83
3,2014-02-14,14:30,161.83
3,2014-02-14,14:45,151.95
3,2014-02-14,15:00,153.55
3,2014-02-14,15:15,155.89
3,2014-02-14,15:30,147.73
3,2014-02-14,15:45,156.90
3,2014-02-14,16:00,173.68
3,2014-02-14,16:15,162.82
3,2014-02-14,16:30,168.18
3,2014-02-14,16:45,172.10
3,2014-02-14,17:00,157.89
3,2014-02-14,17:15,171.52
3,2014-02-14,17:30,167.76
3,2014-02-14,17:45,154.91
3,2014-02-14,18:00,156.21
3,2014-02-14,18:15,153.84
3,2014-02-14,18:30,134.36
3,2014-02-14,18:45,150.47
3,2014-02-14,19:00,165.45
3,2014-02-14,19:15,180.42
3,2014-02-14,19:30,138.30
3,2014-02-14,19:45,151.58
3,2014-02-14,20:00,155.58
3,2014-02-14,20:15,155.76
3,2014-02-14,20:30,173.61
3,2014-02-14,20:45,191.46
3,2014-02-14,21:00,160.01
3,2014-02-14,21:15,143.68
3,2014-02-14,21:30,168.53
3,2014-02-14,21:45,162.09
3,2014-02-14,22:00,155.65
3,2014-02-14,22:15,152.82
3,2014-02-14,22:30,149.99
3,2014-02-14,22:45,149.99
3,2014-02-14,23:00,185.38
3,2014-02-14,23:15,185.38
3,2014-02-14,23:30,163.02
3,2014-02-14,23:45,140.66
3,2014-02-21,00:00,151.33
3,2014-02-21,00:15,153.93
3,2014-02-21,00:30,156.24
3,2014-02-21,00:45,160.75
3,2014-02-21,01:00,140.57
3,2014-02-21,01:15,140.57
3,2014-02-21,01:30,140.57
3,2014-02-21,01:45,142.81
3,2014-02-21,02:00,145.05
3,2014-02-21,02:15,145.05
3,2014-02-21,02:30,145.05
3,2014-02-21,02:45,157.14
3,2014-02-21,03:00,153.21
3,2014-02-21,03:15,157.99
3,2014-02-21,03:30,159.29
3,2014-02-21,03:45,118.64
3,2014-02-21,04:00,118.64
3,2014-02-21,04:15,118.64
3,2014-02-21,04:30,126.97
3,2014-02-21,04:45,135.30
3,2014-02-21,05:00,140.27
3,2014-02-21,05:15,136.82
3,2014-02-21,05:30,159.94
3,2014-02-21,05:45,136.71
3,2014-02-21,06:00,140.69
3,2014-02-21,06:15,139.75
3,2014-02-21,06:30,158.23
3,2014-02-21,06:45,150.64
3,2014-02-21,07:00,165.88
3,2014-02-21,07:15,169.32
3,2014-02-21,07:30,163.52
3,2014-02-21,07:45,155.12
3,2014-02-21,08:00,168.56
3,2014-02-21,08:15,151.87
3,2014-02-21,08:30,150.78
3,2014-02-21,08:45,150.92
3,2014-02-21,09:00,153.25
3,2014-02-21,09:15,146.07
3,2014-02-21,09:30,146.76
3,2014-02-21,09:45,151.03
3,2014-02-21,10:00,152.48
3,2014-02-21,10:15,144.17
3,2014-02-21,10:30,154.36
3,2014-02-21,10:45,159.19
3,2014-02-21,11:00,151.67
3,2014-02-21,11:15,157.86
3,2014-02-21,11:30,154.32
3,2014-02-21,11:45,147.27
3,2014-02-21,12:00,158.88
3,2014-02-21,12:15,146.88
3,2014-02-21,12:30,156.04
3,2014-02-21,12:45,144.44
3,2014-02-21,13:00,158.41
3,2014-02-21,13:15,143.57
3,2014-02-21,13:30,149.43
3,2014-02-21,13:45,162.17
3,2014-02-21,14:00,155.94
3,2014-02-21,14:15,160.36
3,2014-02-21,14:30,153.78
3,2014-02-21,14:45,152.34
3,2014-02-21,15:00,151.43
3,2014-02-21,15:15,157.91
3,2014-02-21,15:30,159.58
3,2014-02-21,15:45,146.65
3,2014-02-21,16:00,149.09
3,2014-02-21,16:15,155.89
3,2014-02-21,16:30,158.43
3,2014-02-21,16:45,151.23
3,2014-02-21,17:00,168.76
3,2014-02-21,17:15,146.88
3,2014-02-21,17:30,151.74
3,2014-02-21,17:45,153.27
3,2014-02-21,18:00,145.69
3,2014-02-21,18:15,149.66
3,2014-02-21,18:30,153.62
3,2014-02-21,18:45,130.70
3,2014-02-21,19:00,143.83
3,2014-02-21,19:15,146.19
3,2014-02-21,19:30,130.71
3,2014-02-21,19:45,145.16
3,2014-02-21,20:00,145.60
3,2014-02-21,20:15,133.23
3,2014-02-21,20:30,132.90
3,2014-02-21,20:45,133.88
3,2014-02-21,21:00,152.62
3,2014-02-21,21:15,167.28
3,2014-02-21,21:30,150.11
