LinkRef,Date,TimePeriod,AverageJT
3,2013-08-02,00:00,148.83
3,2013-08-02,00:15,146.68
3,2013-08-02,00:30,146.16
3,2013-08-02,00:45,150.60
3,2013-08-02,01:00,159.00
3,2013-08-02,01:15,150.77
3,2013-08-02,01:30,156.24
3,2013-08-02,01:45,162.86
3,2013-08-02,02:00,163.11
3,2013-08-02,02:15,164.12
3,2013-08-02,02:30,162.12
3,2013-08-02,02:45,154.75
3,2013-08-02,03:00,153.55
3,2013-08-02,03:15,158.18
3,2013-08-02,03:30,158.99
3,2013-08-02,03:45,146.03
3,2013-08-02,04:00,138.91
3,2013-08-02,04:15,138.91
3,2013-08-02,04:30,138.91
3,2013-08-02,04:45,139.67
3,2013-08-02,05:00,140.43
3,2013-08-02,05:15,139.70
3,2013-08-02,05:30,138.97
3,2013-08-02,05:45,133.57
3,2013-08-02,06:00,138.85
3,2013-08-02,06:15,148.55
3,2013-08-02,06:30,153.69
3,2013-08-02,06:45,157.59
3,2013-08-02,07:00,154.60
3,2013-08-02,07:15,157.88
3,2013-08-02,07:30,159.16
3,2013-08-02,07:45,153.01
3,2013-08-02,08:00,173.29
3,2013-08-02,08:15,171.48
3,2013-08-02,08:30,150.28
3,2013-08-02,08:45,159.11
3,2013-08-02,09:00,144.70
3,2013-08-02,09:15,160.01
3,2013-08-02,09:30,152.38
3,2013-08-02,09:45,163.34
3,2013-08-02,10:00,174.39
3,2013-08-02,10:15,170.28
3,2013-08-02,10:30,195.12
3,2013-08-02,10:45,199.93
3,2013-08-02,11:00,210.91
3,2013-08-02,11:15,261.65
3,2013-08-02,11:30,299.67
3,2013-08-02,11:45,341.16
3,2013-08-02,12:00,262.17
3,2013-08-02,12:15,198.29
3,2013-08-02,12:30,199.29
3,2013-08-02,12:45,223.14
3,2013-08-02,13:00,207.25
3,2013-08-02,13:15,193.91
3,2013-08-02,13:30,287.36
3,2013-08-02,13:45,236.23
3,2013-08-02,14:00,247.27
3,2013-08-02,14:15,163.21
3,2013-08-02,14:30,146.85
3,2013-08-02,14:45,171.90
3,2013-08-02,15:00,152.72
3,2013-08-02,15:15,148.56
3,2013-08-02,15:30,155.70
3,2013-08-02,15:45,142.26
3,2013-08-02,16:00,153.52
3,2013-08-02,16:15,157.39
3,2013-08-02,16:30,163.85
3,2013-08-02,16:45,148.65
3,2013-08-02,17:00,152.64
3,2013-08-02,17:15,150.28
3,2013-08-02,17:30,149.94
3,2013-08-02,17:45,164.73
3,2013-08-02,18:00,151.12
3,2013-08-02,18:15,141.04
3,2013-08-02,18:30,142.00
3,2013-08-02,18:45,146.51
3,2013-08-02,19:00,151.02
3,2013-08-02,19:15,146.26
3,2013-08-02,19:30,147.84
3,2013-08-02,19:45,149.41
3,2013-08-02,20:00,139.62
3,2013-08-02,20:15,135.81
3,2013-08-02,20:30,118.18
3,2013-08-02,20:45,151.24
3,2013-08-02,21:00,148.95
3,2013-08-02,21:15,137.45
3,2013-08-02,21:30,125.94
3,2013-08-02,21:45,125.94
3,2013-08-02,22:00,138.49
3,2013-08-02,22:15,151.03
3,2013-08-02,22:30,151.03
3,2013-08-02,22:45,168.41
3,2013-08-02,23:00,168.41
3,2013-08-02,23:15,161.14
3,2013-08-02,23:30,161.14
3,2013-08-02,23:45,115.01
3,2013-08-09,00:00,173.54
3,2013-08-09,00:15,171.97
3,2013-08-09,00:30,170.40
3,2013-08-09,00:45,170.40
3,2013-08-09,01:00,170.40
3,2013-08-09,01:15,147.67
3,2013-08-09,01:30,154.16
3,2013-08-09,01:45,161.81
3,2013-08-09,02:00,165.72
3,2013-08-09,02:15,160.78
3,2013-08-09,02:30,158.06
3,2013-08-09,02:45,164.93
3,2013-08-09,03:00,164.93
3,2013-08-09,03:15,164.93
3,2013-08-09,03:30,164.93
3,2013-08-09,03:45,146.27
3,2013-08-09,04:00,146.27
3,2013-08-09,04:15,146.27
3,2013-08-09,04:30,151.33
3,2013-08-09,04:45,156.39
3,2013-08-09,05:00,156.39
3,2013-08-09,05:15,128.54
3,2013-08-09,05:30,131.69
3,2013-08-09,05:45,146.44
3,2013-08-09,06:00,145.98
3,2013-08-09,06:15,149.19
3,2013-08-09,06:30,146.63
3,2013-08-09,06:45,148.72
3,2013-08-09,07:00,153.27
3,2013-08-09,07:15,159.88
3,2013-08-09,07:30,165.18
3,2013-08-09,07:45,153.04
3,2013-08-09,08:00,153.98
3,2013-08-09,08:15,162.85
3,2013-08-09,08:30,155.79
3,2013-08-09,08:45,156.15
