LinkRef,Date,TimePeriod,AverageJT
3,2013-08-01,00:00,143.47
3,2013-08-01,00:15,146.16
3,2013-08-01,00:30,145.04
3,2013-08-01,00:45,139.01
3,2013-08-01,01:00,139.01
3,2013-08-01,01:15,139.01
3,2013-08-01,01:30,139.01
3,2013-08-01,01:45,139.01
3,2013-08-01,02:00,164.65
3,2013-08-01,02:15,155.16
3,2013-08-01,02:30,156.10
3,2013-08-01,02:45,152.85
3,2013-08-01,03:00,156.95
3,2013-08-01,03:15,159.96
3,2013-08-01,03:30,151.99
3,2013-08-01,03:45,157.02
3,2013-08-01,04:00,155.43
3,2013-08-01,04:15,154.55
3,2013-08-01,04:30,152.31
3,2013-08-01,04:45,154.25
3,2013-08-01,05:00,144.83
3,2013-08-01,05:15,144.83
3,2013-08-01,05:30,144.83
3,2013-08-01,05:45,135.73
3,2013-08-01,06:00,148.90
3,2013-08-01,06:15,145.84
3,2013-08-01,06:30,155.40
3,2013-08-01,06:45,155.73
3,2013-08-01,07:00,173.31
3,2013-08-01,07:15,177.11
3,2013-08-01,07:30,168.81
3,2013-08-01,07:45,164.88
3,2013-08-01,08:00,149.97
3,2013-08-01,08:15,155.89
3,2013-08-01,08:30,153.13
3,2013-08-01,08:45,152.18
3,2013-08-01,09:00,129.22
3,2013-08-01,09:15,140.63
3,2013-08-01,09:30,159.57
3,2013-08-01,09:45,150.06
3,2013-08-01,10:00,159.96
3,2013-08-01,10:15,137.62
3,2013-08-01,10:30,151.26
3,2013-08-01,10:45,138.27
3,2013-08-01,11:00,146.79
3,2013-08-01,11:15,152.76
3,2013-08-01,11:30,144.98
3,2013-08-01,11:45,153.92
3,2013-08-01,12:00,152.04
3,2013-08-01,12:15,150.93
3,2013-08-01,12:30,148.36
3,2013-08-01,12:45,155.73
3,2013-08-01,13:00,137.72
3,2013-08-01,13:15,148.87
3,2013-08-01,13:30,147.21
3,2013-08-01,13:45,144.86
3,2013-08-01,14:00,146.60
3,2013-08-01,14:15,130.45
3,2013-08-01,14:30,155.82
3,2013-08-01,14:45,148.82
3,2013-08-01,15:00,155.89
3,2013-08-01,15:15,138.60
3,2013-08-01,15:30,150.75
3,2013-08-01,15:45,162.08
3,2013-08-01,16:00,158.55
3,2013-08-01,16:15,162.26
3,2013-08-01,16:30,161.70
3,2013-08-01,16:45,166.28
3,2013-08-01,17:00,356.68
3,2013-08-01,17:15,470.47
3,2013-08-01,17:30,521.89
3,2013-08-01,17:45,513.35
3,2013-08-01,18:00,510.73
3,2013-08-01,18:15,505.79
3,2013-08-01,18:30,348.71
3,2013-08-01,18:45,311.78
3,2013-08-01,19:00,211.82
3,2013-08-01,19:15,178.75
3,2013-08-01,19:30,141.38
3,2013-08-01,19:45,188.09
3,2013-08-01,20:00,161.23
3,2013-08-01,20:15,181.14
3,2013-08-01,20:30,134.48
3,2013-08-01,20:45,150.23
3,2013-08-01,21:00,176.69
3,2013-08-01,21:15,155.55
3,2013-08-01,21:30,161.31
3,2013-08-01,21:45,150.15
3,2013-08-01,22:00,138.98
3,2013-08-01,22:15,139.57
3,2013-08-01,22:30,129.72
3,2013-08-01,22:45,119.87
3,2013-08-01,23:00,151.62
3,2013-08-01,23:15,141.18
3,2013-08-01,23:30,141.18
3,2013-08-01,23:45,141.18
3,2013-08-08,00:00,142.03
3,2013-08-08,00:15,148.03
3,2013-08-08,00:30,153.71
3,2013-08-08,00:45,149.90
3,2013-08-08,01:00,153.18
3,2013-08-08,01:15,147.65
3,2013-08-08,01:30,159.68
3,2013-08-08,01:45,152.67
3,2013-08-08,02:00,156.15
3,2013-08-08,02:15,162.69
3,2013-08-08,02:30,156.95
3,2013-08-08,02:45,156.67
3,2013-08-08,03:00,159.10
3,2013-08-08,03:15,155.19
3,2013-08-08,03:30,160.47
3,2013-08-08,03:45,160.47
3,2013-08-08,04:00,160.47
3,2013-08-08,04:15,152.16
3,2013-08-08,04:30,143.85
3,2013-08-08,04:45,141.68
3,2013-08-08,05:00,139.50
3,2013-08-08,05:15,138.21
3,2013-08-08,05:30,139.60
3,2013-08-08,05:45,141.84
3,2013-08-08,06:00,136.60
3,2013-08-08,06:15,150.29
3,2013-08-08,06:30,145.05
3,2013-08-08,06:45,157.51
3,2013-08-08,07:00,166.97
3,2013-08-08,07:15,177.79
3,2013-08-08,07:30,194.19
3,2013-08-08,07:45,309.49
3,2013-08-08,08:00,595.38
3,2013-08-08,08:15,340.73
3,2013-08-08,08:30,225.12
3,2013-08-08,08:45,212.29
3,2013-08-08,09:00,226.79
3,2013-08-08,09:15,232.74
3,2013-08-08,09:30,163.29
3,2013-08-08,09:45,152.69
3,2013-08-08,10:00,144.60
3,2013-08-08,10:15,146.46
3,2013-08-08,10:30,168.37
3,2013-08-08,10:45,157.95
3,2013-08-08,11:00,153.44
3,2013-08-08,11:15,151.50
3,2013-08-08,11:30,145.97
3,2013-08-08,11:45,154.81
3,2013-08-08,12:00,159.19
3,2013-08-08,12:15,157.22
3,2013-08-08,12:30,133.18
3,2013-08-08,12:45,140.09
3,2013-08-08,13:00,154.45
3,2013-08-08,13:15,153.92
3,2013-08-08,13:30,149.21
3,2013-08-08,13:45,148.47
3,2013-08-08,14:00,147.73
3,2013-08-08,14:15,153.85
3,2013-08-08,14:30,140.55
3,2013-08-08,14:45,154.97
3,2013-08-08,15:00,159.07
3,2013-08-08,15:15,152.15
3,2013-08-08,15:30,151.31
3,2013-08-08,15:45,145.76
3,2013-08-08,16:00,154.29
3,2013-08-08,16:15,152.64
3,2013-08-08,16:30,159.94
3,2013-08-08,16:45,157.20
3,2013-08-08,17:00,152.36
3,2013-08-08,17:15,162.17
3,2013-08-08,17:30,165.22
3,2013-08-08,17:45,150.95
3,2013-08-08,18:00,156.96
3,2013-08-08,18:15,154.09
3,2013-08-08,18:30,150.88
3,2013-08-08,18:45,139.23
3,2013-08-08,19:00,146.02
3,2013-08-08,19:15,147.27
3,2013-08-08,19:30,167.07
3,2013-08-08,19:45,147.15
3,2013-08-08,20:00,127.22
3,2013-08-08,20:15,141.34
3,2013-08-08,20:30,153.16
3,2013-08-08,20:45,164.98
3,2013-08-08,21:00,174.09
3,2013-08-08,21:15,183.19
3,2013-08-08,21:30,143.68
3,2013-08-08,21:45,131.54
3,2013-08-08,22:00,148.19
3,2013-08-08,22:15,146.32
3,2013-08-08,22:30,144.45
3,2013-08-08,22:45,144.45
3,2013-08-08,23:00,144.45
3,2013-08-08,23:15,130.11
3,2013-08-08,23:30,130.11
3,2013-08-08,23:45,130.11
3,2013-08-15,00:00,146.92
3,2013-08-15,00:15,154.17
3,2013-08-15,00:30,161.36
3,2013-08-15,00:45,158.35
3,2013-08-15,01:00,150.33
3,2013-08-15,01:15,157.02
3,2013-08-15,01:30,162.64
3,2013-08-15,01:45,163.87
3,2013-08-15,02:00,166.47
3,2013-08-15,02:15,159.10
3,2013-08-15,02:30,158.46
3,2013-08-15,02:45,160.42
3,2013-08-15,03:00,160.28
3,2013-08-15,03:15,156.61
3,2013-08-15,03:30,157.92
3,2013-08-15,03:45,157.92
3,2013-08-15,04:00,157.92
3,2013-08-15,04:15,165.12
3,2013-08-15,04:30,172.32
3,2013-08-15,04:45,172.32
3,2013-08-15,05:00,134.25
3,2013-08-15,05:15,134.25
3,2013-08-15,05:30,164.88
3,2013-08-15,05:45,137.90
3,2013-08-15,06:00,138.41
3,2013-08-15,06:15,144.36
3,2013-08-15,06:30,152.41
3,2013-08-15,06:45,152.08
3,2013-08-15,07:00,165.34
3,2013-08-15,07:15,173.65
3,2013-08-15,07:30,176.42
3,2013-08-15,07:45,162.88
3,2013-08-15,08:00,146.95
3,2013-08-15,08:15,160.86
3,2013-08-15,08:30,153.75
3,2013-08-15,08:45,164.28
3,2013-08-15,09:00,144.55
3,2013-08-15,09:15,152.65
3,2013-08-15,09:30,146.85
3,2013-08-15,09:45,155.76
3,2013-08-15,10:00,159.72
3,2013-08-15,10:15,149.71
3,2013-08-15,10:30,167.74
3,2013-08-15,10:45,153.44
3,2013-08-15,11:00,167.23
3,2013-08-15,11:15,157.34
3,2013-08-15,11:30,152.01
3,2013-08-15,11:45,165.71
3,2013-08-15,12:00,154.70
3,2013-08-15,12:15,143.38
3,2013-08-15,12:30,142.37
3,2013-08-15,12:45,146.57
3,2013-08-15,13:00,167.52
3,2013-08-15,13:15,173.29
3,2013-08-15,13:30,155.09
3,2013-08-15,13:45,153.56
3,2013-08-15,14:00,164.85
3,2013-08-15,14:15,154.10
3,2013-08-15,14:30,154.64
3,2013-08-15,14:45,137.48
3,2013-08-15,15:00,150.63
3,2013-08-15,15:15,151.36
3,2013-08-15,15:30,151.09
3,2013-08-15,15:45,139.56
3,2013-08-15,16:00,145.91
3,2013-08-15,16:15,152.08
3,2013-08-15,16:30,149.00
3,2013-08-15,16:45,146.67
3,2013-08-15,17:00,133.40
3,2013-08-15,17:15,134.93
3,2013-08-15,17:30,134.90
3,2013-08-15,17:45,149.60
3,2013-08-15,18:00,158.10
3,2013-08-15,18:15,158.28
3,2013-08-15,18:30,152.70
3,2013-08-15,18:45,142.84
3,2013-08-15,19:00,137.05
3,2013-08-15,19:15,134.10
3,2013-08-15,19:30,159.63
3,2013-08-15,19:45,134.26
3,2013-08-15,20:00,136.67
3,2013-08-15,20:15,145.37
3,2013-08-15,20:30,170.39
3,2013-08-15,20:45,130.03
3,2013-08-15,21:00,127.48
3,2013-08-15,21:15,127.48
3,2013-08-15,21:30,129.67
3,2013-08-15,21:45,131.85
3,2013-08-15,22:00,131.85
3,2013-08-15,22:15,142.27
3,2013-08-15,22:30,155.37
3,2013-08-15,22:45,138.55
3,2013-08-15,23:00,121.73
3,2013-08-15,23:15,134.04
3,2013-08-15,23:30,146.35
3,2013-08-15,23:45,146.35
3,2013-08-22,00:00,150.21
3,2013-08-22,00:15,159.33
3,2013-08-22,00:30,156.79
3,2013-08-22,00:45,158.32
3,2013-08-22,01:00,157.75
3,2013-08-22,01:15,156.13
3,2013-08-22,01:30,164.77
3,2013-08-22,01:45,166.45
3,2013-08-22,02:00,152.32
3,2013-08-22,02:15,162.95
3,2013-08-22,02:30,172.41
3,2013-08-22,02:45,172.41
3,2013-08-22,03:00,172.41
3,2013-08-22,03:15,172.41
3,2013-08-22,03:30,172.41
3,2013-08-22,03:45,158.10
3,2013-08-22,04:00,160.83
3,2013-08-22,04:15,131.54
3,2013-08-22,04:30,131.54
3,2013-08-22,04:45,131.54
3,2013-08-22,05:00,132.93
3,2013-08-22,05:15,142.51
3,2013-08-22,05:30,152.09
3,2013-08-22,05:45,138.13
3,2013-08-22,06:00,138.69
3,2013-08-22,06:15,149.59
3,2013-08-22,06:30,156.27
3,2013-08-22,06:45,158.47
3,2013-08-22,07:00,179.38
3,2013-08-22,07:15,167.57
3,2013-08-22,07:30,177.31
3,2013-08-22,07:45,167.99
3,2013-08-22,08:00,170.44
3,2013-08-22,08:15,164.57
3,2013-08-22,08:30,152.77
3,2013-08-22,08:45,157.31
3,2013-08-22,09:00,155.94
3,2013-08-22,09:15,163.08
3,2013-08-22,09:30,155.09
3,2013-08-22,09:45,162.70
3,2013-08-22,10:00,151.16
3,2013-08-22,10:15,151.60
3,2013-08-22,10:30,155.31
3,2013-08-22,10:45,162.05
3,2013-08-22,11:00,158.63
3,2013-08-22,11:15,167.19
3,2013-08-22,11:30,148.18
3,2013-08-22,11:45,157.92
3,2013-08-22,12:00,157.57
