LinkRef,Date,TimePeriod,AverageJT
11,2012-09-03,00:00,93.819999999999993
11,2012-09-03,00:15,96.060000000000002
11,2012-09-03,00:30,93.569999999999993
11,2012-09-03,00:45,96.219999999999999
11,2012-09-03,01:00,101.95999999999999
11,2012-09-03,01:15,97.579999999999998
11,2012-09-03,01:30,101.75
11,2012-09-03,01:45,96.129999999999995
11,2012-09-03,02:00,102.62
11,2012-09-03,02:15,98.900000000000006
11,2012-09-03,02:30,96.159999999999997
11,2012-09-03,02:45,103.36
11,2012-09-03,03:00,104.5
11,2012-09-03,03:15,97.930000000000007
11,2012-09-03,03:30,98.489999999999995
12,2012-09-03,00:00,235.15000000000001
12,2012-09-03,00:15,235.15000000000001
12,2012-09-03,00:30,235.15000000000001
12,2012-09-03,00:45,235.15000000000001
12,2012-09-03,01:00,238.56
12,2012-09-03,01:15,243.80000000000001
12,2012-09-03,01:30,249.47999999999999
12,2012-09-03,01:45,238.97
12,2012-09-03,02:00,246.53
12,2012-09-03,02:15,245.66999999999999
12,2012-09-03,02:30,271.25999999999999
12,2012-09-03,02:45,271.25999999999999
12,2012-09-03,03:00,271.25999999999999
12,2012-09-03,03:15,251.22999999999999
12,2012-09-03,03:30,251.22999999999999
12,2012-09-03,03:45,251.22999999999999
12,2012-09-03,04:00,244.56
12,2012-09-03,04:15,227.84999999999999
12,2012-09-03,04:30,227.84999999999999
12,2012-09-03,04:45,227.84999999999999
12,2012-09-03,05:00,209.81999999999999
12,2012-09-03,05:15,191.78999999999999
12,2012-09-03,05:30,232.18000000000001
12,2012-09-03,05:45,229.5
12,2012-09-03,06:00,231.49000000000001
12,2012-09-03,06:15,270.81
12,2012-09-03,06:30,282.44
12,2012-09-03,06:45,520.21000000000004
12,2012-09-03,07:00,592.13
12,2012-09-03,07:15,465.73000000000002
12,2012-09-03,07:30,416.44999999999999
12,2012-09-03,07:45,420.31999999999999
12,2012-09-03,08:00,283.74000000000001
12,2012-09-03,08:15,247.65000000000001
12,2012-09-03,08:30,237.72999999999999
12,2012-09-03,08:45,200.22999999999999
12,2012-09-03,09:00,232.03999999999999
12,2012-09-03,09:15,234.63
12,2012-09-03,09:30,244.15000000000001
12,2012-09-03,09:45,253.66999999999999
12,2012-09-03,10:00,220.06
