LinkRef,Date,TimePeriod,AverageJT
4,2013-03-02,00:00,73.420000000000002
4,2013-03-02,00:15,68.849999999999994
4,2013-03-02,00:30,69.359999999999999
4,2013-03-02,00:45,72.909999999999997
4,2013-03-02,01:00,73.019999999999996
4,2013-03-02,01:15,72.810000000000002
4,2013-03-02,01:30,73.430000000000007
4,2013-03-02,01:45,76.650000000000006
4,2013-03-02,02:00,70.700000000000003
4,2013-03-02,02:15,69.670000000000002
4,2013-03-02,02:30,76.200000000000003
4,2013-03-02,02:45,71.670000000000002
4,2013-03-02,03:00,71.280000000000001
4,2013-03-02,03:15,72.709999999999994
4,2013-03-02,03:30,71.170000000000002
4,2013-03-02,03:45,69.290000000000006
4,2013-03-02,04:00,72.049999999999997
4,2013-03-02,04:15,71.75
4,2013-03-02,04:30,69.519999999999996
4,2013-03-02,04:45,71.099999999999994
4,2013-03-02,05:00,70.359999999999999
4,2013-03-02,05:15,68.870000000000005
4,2013-03-02,05:30,69.5
4,2013-03-02,05:45,69.150000000000006
4,2013-03-02,06:00,68.709999999999994
4,2013-03-02,06:15,67.989999999999995
4,2013-03-02,06:30,65.75
4,2013-03-02,06:45,66.799999999999997
4,2013-03-02,07:00,66.290000000000006
4,2013-03-02,07:15,67.819999999999993
4,2013-03-02,07:30,67.730000000000004
4,2013-03-02,07:45,70.25
4,2013-03-02,08:00,66.060000000000002
4,2013-03-02,08:15,66.810000000000002
4,2013-03-02,08:30,66.969999999999999
4,2013-03-02,08:45,68.230000000000004
4,2013-03-02,09:00,68.689999999999998
4,2013-03-02,09:15,70.170000000000002
4,2013-03-02,09:30,68.480000000000004
4,2013-03-02,09:45,69.329999999999998
4,2013-03-02,10:00,70.489999999999995
4,2013-03-02,10:15,70.019999999999996
4,2013-03-02,10:30,68.590000000000003
4,2013-03-02,10:45,68.719999999999999
4,2013-03-02,11:00,68.599999999999994
4,2013-03-02,11:15,69.790000000000006
4,2013-03-02,11:30,67.340000000000003
4,2013-03-02,11:45,70.120000000000005
4,2013-03-02,12:00,68.489999999999995
4,2013-03-02,12:15,66.540000000000006
4,2013-03-02,12:30,68.030000000000001
4,2013-03-02,12:45,67.5
4,2013-03-02,13:00,66.829999999999998
4,2013-03-02,13:15,66.790000000000006
4,2013-03-02,13:30,66.469999999999999
4,2013-03-02,13:45,67.280000000000001
4,2013-03-02,14:00,67.010000000000005
4,2013-03-02,14:15,66.069999999999993
4,2013-03-02,14:30,66.769999999999996
4,2013-03-02,14:45,66.840000000000003
4,2013-03-02,15:00,66.579999999999998
4,2013-03-02,15:15,66.200000000000003
4,2013-03-02,15:30,65.890000000000001
4,2013-03-02,15:45,66.469999999999999
4,2013-03-02,16:00,66.640000000000001
4,2013-03-02,16:15,67.739999999999995
4,2013-03-02,16:30,66.829999999999998
4,2013-03-02,16:45,66.150000000000006
4,2013-03-02,17:00,66.590000000000003
4,2013-03-02,17:15,66.079999999999998
4,2013-03-02,17:30,67.849999999999994
4,2013-03-02,17:45,69.219999999999999
4,2013-03-02,18:00,74.939999999999998
4,2013-03-02,18:15,69.180000000000007
4,2013-03-02,18:30,68.849999999999994
4,2013-03-02,18:45,69.340000000000003
4,2013-03-02,19:00,69.150000000000006
4,2013-03-02,19:15,68.340000000000003
4,2013-03-02,19:30,67.239999999999995
4,2013-03-02,19:45,66.980000000000004
4,2013-03-02,20:00,65.829999999999998
4,2013-03-02,20:15,66.769999999999996
4,2013-03-02,20:30,67.459999999999994
4,2013-03-02,20:45,67.700000000000003
4,2013-03-02,21:00,67.069999999999993
4,2013-03-02,21:15,66.920000000000002
4,2013-03-02,21:30,67.650000000000006
4,2013-03-02,21:45,67.150000000000006
4,2013-03-02,22:00,66.700000000000003
4,2013-03-02,22:15,66.909999999999997
4,2013-03-02,22:30,69.170000000000002
4,2013-03-02,22:45,66.489999999999995
4,2013-03-02,23:00,67.810000000000002
4,2013-03-02,23:15,68.920000000000002
4,2013-03-02,23:30,67.450000000000003
4,2013-03-02,23:45,65.319999999999993
4,2013-03-23,00:00,70.519999999999996
4,2013-03-23,00:15,72.75
4,2013-03-23,00:30,70.590000000000003
4,2013-03-23,00:45,72.670000000000002
4,2013-03-23,01:00,72.019999999999996
4,2013-03-23,01:15,74.75
4,2013-03-23,01:30,71.239999999999995
4,2013-03-23,01:45,74.790000000000006
4,2013-03-23,02:00,74.379999999999995
4,2013-03-23,02:15,70.400000000000006
4,2013-03-23,02:30,75.5
4,2013-03-23,02:45,71.680000000000007
4,2013-03-23,03:00,75.25
4,2013-03-23,03:15,71.780000000000001
4,2013-03-23,03:30,68.260000000000005
4,2013-03-23,03:45,70.099999999999994
4,2013-03-23,04:00,73.099999999999994
4,2013-03-23,04:15,73.439999999999998
4,2013-03-23,04:30,72.590000000000003
4,2013-03-23,04:45,71.310000000000002
4,2013-03-23,05:00,71.730000000000004
4,2013-03-23,05:15,70.230000000000004
4,2013-03-23,05:30,69.849999999999994
4,2013-03-23,05:45,68.849999999999994
4,2013-03-23,06:00,68.310000000000002
4,2013-03-23,06:15,68.030000000000001
4,2013-03-23,06:30,68.719999999999999
4,2013-03-23,06:45,68.439999999999998
4,2013-03-23,07:00,67.469999999999999
4,2013-03-23,07:15,67.519999999999996
4,2013-03-23,07:30,68.700000000000003
4,2013-03-23,07:45,68.799999999999997
4,2013-03-23,08:00,68.950000000000003
4,2013-03-23,08:15,70.459999999999994
4,2013-03-23,08:30,69.189999999999998
4,2013-03-23,08:45,69.019999999999996
4,2013-03-23,09:00,69.659999999999997
4,2013-03-23,09:15,69.530000000000001
4,2013-03-23,09:30,69.700000000000003
4,2013-03-23,09:45,69.489999999999995
4,2013-03-23,10:00,69.090000000000003
4,2013-03-23,10:15,70.200000000000003
4,2013-03-23,10:30,70.890000000000001
4,2013-03-23,10:45,69.069999999999993
4,2013-03-23,11:00,69.530000000000001
4,2013-03-23,11:15,69.030000000000001
4,2013-03-23,11:30,70.689999999999998
4,2013-03-23,11:45,68.879999999999995
4,2013-03-23,12:00,69.329999999999998
4,2013-03-23,12:15,67.579999999999998
4,2013-03-23,12:30,67.819999999999993
4,2013-03-23,12:45,67.069999999999993
4,2013-03-23,13:00,67.719999999999999
4,2013-03-23,13:15,67.609999999999999
4,2013-03-23,13:30,68.659999999999997
4,2013-03-23,13:45,66.579999999999998
4,2013-03-23,14:00,68.140000000000001
4,2013-03-23,14:15,67.170000000000002
4,2013-03-23,14:30,66.810000000000002
4,2013-03-23,14:45,66.739999999999995
4,2013-03-23,15:00,66.480000000000004
4,2013-03-23,15:15,67.030000000000001
4,2013-03-23,15:30,67.200000000000003
4,2013-03-23,15:45,67.329999999999998
4,2013-03-23,16:00,65.849999999999994
4,2013-03-23,16:15,66.370000000000005
4,2013-03-23,16:30,66.489999999999995
4,2013-03-23,16:45,66.109999999999999
4,2013-03-23,17:00,66.650000000000006
4,2013-03-23,17:15,66.140000000000001
4,2013-03-23,17:30,67.019999999999996
4,2013-03-23,17:45,65.959999999999994
4,2013-03-23,18:00,66.180000000000007
4,2013-03-23,18:15,67.370000000000005
4,2013-03-23,18:30,68.780000000000001
4,2013-03-23,18:45,68.079999999999998
4,2013-03-23,19:00,68.519999999999996
4,2013-03-23,19:15,68.260000000000005
4,2013-03-23,19:30,65.810000000000002
4,2013-03-23,19:45,67.689999999999998
4,2013-03-23,20:00,67.659999999999997
4,2013-03-23,20:15,68.5
4,2013-03-23,20:30,69.599999999999994
4,2013-03-23,20:45,67.420000000000002
4,2013-03-23,21:00,67.689999999999998
4,2013-03-23,21:15,66.719999999999999
4,2013-03-23,21:30,68.670000000000002
4,2013-03-23,21:45,67.849999999999994
4,2013-03-23,22:00,68.790000000000006
4,2013-03-23,22:15,70.109999999999999
4,2013-03-23,22:30,69.450000000000003
4,2013-03-23,22:45,69.719999999999999
4,2013-03-23,23:00,68.519999999999996
4,2013-03-23,23:15,68.930000000000007
4,2013-03-23,23:30,66.959999999999994
4,2013-03-23,23:45,68.079999999999998
4,2013-03-09,00:00,74.939999999999998
4,2013-03-09,00:15,75.879999999999995
4,2013-03-09,00:30,73.700000000000003
4,2013-03-09,00:45,72.310000000000002
4,2013-03-09,01:00,73.329999999999998
4,2013-03-09,01:15,74.209999999999994
4,2013-03-09,01:30,68.799999999999997
4,2013-03-09,01:45,74.549999999999997
4,2013-03-09,02:00,70.310000000000002
4,2013-03-09,02:15,73.239999999999995
4,2013-03-09,02:30,69.670000000000002
4,2013-03-09,02:45,70.510000000000005
4,2013-03-09,03:00,68.650000000000006
4,2013-03-09,03:15,72.840000000000003
4,2013-03-09,03:30,72.120000000000005
4,2013-03-09,03:45,70.769999999999996
4,2013-03-09,04:00,67.840000000000003
4,2013-03-09,04:15,72.129999999999995
4,2013-03-09,04:30,73.370000000000005
4,2013-03-09,04:45,70.959999999999994
4,2013-03-09,05:00,69.219999999999999
4,2013-03-09,05:15,70.239999999999995
4,2013-03-09,05:30,67.780000000000001
4,2013-03-09,05:45,68.430000000000007
4,2013-03-09,06:00,69.329999999999998
4,2013-03-09,06:15,67.980000000000004
4,2013-03-09,06:30,67.129999999999995
4,2013-03-09,06:45,66.790000000000006
4,2013-03-09,07:00,67.459999999999994
4,2013-03-09,07:15,67.140000000000001
4,2013-03-09,07:30,67.120000000000005
4,2013-03-09,07:45,66.290000000000006
4,2013-03-09,08:00,67.140000000000001
4,2013-03-09,08:15,67.719999999999999
4,2013-03-09,08:30,68.760000000000005
4,2013-03-09,08:45,68.180000000000007
4,2013-03-09,09:00,68.700000000000003
4,2013-03-09,09:15,68.5
4,2013-03-09,09:30,69.719999999999999
4,2013-03-09,09:45,70.670000000000002
4,2013-03-09,10:00,69.730000000000004
4,2013-03-09,10:15,70.469999999999999
4,2013-03-09,10:30,70.180000000000007
4,2013-03-09,10:45,68.260000000000005
4,2013-03-09,11:00,68.840000000000003
4,2013-03-09,11:15,68.680000000000007
4,2013-03-09,11:30,70.019999999999996
4,2013-03-09,11:45,69.290000000000006
4,2013-03-09,12:00,67.510000000000005
4,2013-03-09,12:15,67.650000000000006
4,2013-03-09,12:30,68.230000000000004
4,2013-03-09,12:45,66.549999999999997
4,2013-03-09,13:00,66.719999999999999
4,2013-03-09,13:15,67.290000000000006
4,2013-03-09,13:30,68.109999999999999
2,2013-03-02,00:00,94.040000000000006
2,2013-03-02,00:15,91.569999999999993
2,2013-03-02,00:30,89.219999999999999
2,2013-03-02,00:45,92.409999999999997
2,2013-03-02,01:00,96.310000000000002
2,2013-03-02,01:15,95.090000000000003
2,2013-03-02,01:30,94.359999999999999
2,2013-03-02,01:45,99.239999999999995
2,2013-03-02,02:00,95.730000000000004
2,2013-03-02,02:15,93.829999999999998
2,2013-03-02,02:30,94.640000000000001
2,2013-03-02,02:45,96.150000000000006
2,2013-03-02,03:00,93.159999999999997
2,2013-03-02,03:15,99.109999999999999
2,2013-03-02,03:30,98.519999999999996
2,2013-03-02,03:45,93.540000000000006
2,2013-03-02,04:00,96.209999999999994
2,2013-03-02,04:15,94.140000000000001
2,2013-03-02,04:30,93.890000000000001
2,2013-03-02,04:45,95.859999999999999
2,2013-03-02,05:00,93.170000000000002
2,2013-03-02,05:15,93.269999999999996
2,2013-03-02,05:30,90.890000000000001
2,2013-03-02,05:45,91.810000000000002
