LinkRef,Date,TimePeriod,AverageJT
4,2014-12-07,00:00,67.46
4,2014-12-07,00:15,68.65
4,2014-12-07,00:30,68.53
4,2014-12-07,00:45,68.70
4,2014-12-07,01:00,72.24
4,2014-12-07,01:15,68.41
4,2014-12-07,01:30,72.11
4,2014-12-07,01:45,71.07
4,2014-12-07,02:00,70.48
4,2014-12-07,02:15,71.71
4,2014-12-07,02:30,70.22
4,2014-12-07,02:45,71.82
4,2014-12-07,03:00,73.36
4,2014-12-07,03:15,71.48
4,2014-12-07,03:30,67.58
4,2014-12-07,03:45,69.75
4,2014-12-07,04:00,68.87
4,2014-12-07,04:15,68.98
4,2014-12-07,04:30,66.17
4,2014-12-07,04:45,67.14
4,2014-12-07,05:00,68.69
4,2014-12-07,05:15,68.63
4,2014-12-07,05:30,65.50
4,2014-12-07,05:45,67.79
4,2014-12-07,06:00,66.15
4,2014-12-07,06:15,63.78
4,2014-12-07,06:30,65.85
4,2014-12-07,06:45,65.63
4,2014-12-07,07:00,66.79
4,2014-12-07,07:15,66.86
4,2014-12-07,07:30,67.81
4,2014-12-07,07:45,66.89
4,2014-12-07,08:00,66.29
4,2014-12-07,08:15,66.11
4,2014-12-07,08:30,67.20
4,2014-12-07,08:45,65.87
4,2014-12-07,09:00,66.83
4,2014-12-07,09:15,67.53
4,2014-12-07,09:30,68.74
4,2014-12-07,09:45,68.80
4,2014-12-07,10:00,68.93
4,2014-12-07,10:15,73.05
4,2014-12-07,10:30,78.05
4,2014-12-07,10:45,71.53
4,2014-12-07,11:00,75.81
4,2014-12-07,11:15,73.03
4,2014-12-07,11:30,72.66
4,2014-12-07,11:45,72.59
4,2014-12-07,12:00,71.53
4,2014-12-07,12:15,68.90
4,2014-12-07,12:30,70.33
4,2014-12-07,12:45,68.51
4,2014-12-07,13:00,66.74
4,2014-12-07,13:15,66.63
4,2014-12-07,13:30,68.49
4,2014-12-07,13:45,70.32
4,2014-12-07,14:00,67.22
4,2014-12-07,14:15,69.52
4,2014-12-07,14:30,68.60
4,2014-12-07,14:45,67.86
4,2014-12-07,15:00,68.81
4,2014-12-07,15:15,69.67
4,2014-12-07,15:30,68.75
4,2014-12-07,15:45,68.93
4,2014-12-07,16:00,68.01
4,2014-12-07,16:15,70.61
4,2014-12-07,16:30,71.28
4,2014-12-07,16:45,73.09
4,2014-12-07,17:00,73.01
4,2014-12-07,17:15,75.07
4,2014-12-07,17:30,69.83
4,2014-12-07,17:45,72.39
4,2014-12-07,18:00,67.00
4,2014-12-07,18:15,67.27
4,2014-12-07,18:30,66.15
4,2014-12-07,18:45,66.61
4,2014-12-07,19:00,65.38
4,2014-12-07,19:15,67.93
4,2014-12-07,19:30,66.46
4,2014-12-07,19:45,65.46
4,2014-12-07,20:00,65.00
4,2014-12-07,20:15,65.56
4,2014-12-07,20:30,66.40
4,2014-12-07,20:45,66.87
4,2014-12-07,21:00,68.29
4,2014-12-07,21:15,67.21
4,2014-12-07,21:30,67.74
4,2014-12-07,21:45,65.49
4,2014-12-07,22:00,65.24
4,2014-12-07,22:15,67.70
4,2014-12-07,22:30,67.23
4,2014-12-07,22:45,65.11
4,2014-12-07,23:00,68.49
4,2014-12-07,23:15,67.21
4,2014-12-07,23:30,70.06
4,2014-12-07,23:45,70.53
4,2014-12-14,00:00,68.42
4,2014-12-14,00:15,71.27
4,2014-12-14,00:30,69.51
4,2014-12-14,00:45,69.72
4,2014-12-14,01:00,68.07
4,2014-12-14,01:15,68.36
4,2014-12-14,01:30,73.81
4,2014-12-14,01:45,72.55
4,2014-12-14,02:00,73.89
4,2014-12-14,02:15,73.18
4,2014-12-14,02:30,71.86
4,2014-12-14,02:45,71.46
4,2014-12-14,03:00,71.83
4,2014-12-14,03:15,71.74
4,2014-12-14,03:30,70.19
4,2014-12-14,03:45,70.09
4,2014-12-14,04:00,67.50
4,2014-12-14,04:15,71.56
4,2014-12-14,04:30,68.90
4,2014-12-14,04:45,68.41
4,2014-12-14,05:00,68.81
4,2014-12-14,05:15,71.21
4,2014-12-14,05:30,69.57
4,2014-12-14,05:45,66.30
4,2014-12-14,06:00,64.54
4,2014-12-14,06:15,65.71
4,2014-12-14,06:30,66.71
4,2014-12-14,06:45,67.08
4,2014-12-14,07:00,66.62
4,2014-12-14,07:15,66.00
4,2014-12-14,07:30,68.23
4,2014-12-14,07:45,66.50
4,2014-12-14,08:00,67.14
4,2014-12-14,08:15,65.53
4,2014-12-14,08:30,65.69
4,2014-12-14,08:45,65.50
4,2014-12-14,09:00,66.92
4,2014-12-14,09:15,67.24
4,2014-12-14,09:30,68.49
4,2014-12-14,09:45,68.86
4,2014-12-14,10:00,67.89
4,2014-12-14,10:15,69.34
4,2014-12-14,10:30,68.71
4,2014-12-14,10:45,70.89
4,2014-12-14,11:00,69.40
4,2014-12-14,11:15,70.09
4,2014-12-14,11:30,70.69
4,2014-12-14,11:45,73.91
4,2014-12-14,12:00,69.41
4,2014-12-14,12:15,69.44
4,2014-12-14,12:30,72.08
4,2014-12-14,12:45,66.75
4,2014-12-14,13:00,69.35
4,2014-12-14,13:15,68.95
4,2014-12-14,13:30,92.40
4,2014-12-14,13:45,68.67
4,2014-12-14,14:00,67.22
4,2014-12-14,14:15,68.37
4,2014-12-14,14:30,67.16
4,2014-12-14,14:45,67.26
4,2014-12-14,15:00,65.79
4,2014-12-14,15:15,68.74
4,2014-12-14,15:30,67.03
4,2014-12-14,15:45,68.45
4,2014-12-14,16:00,70.09
4,2014-12-14,16:15,73.72
4,2014-12-14,16:30,77.22
4,2014-12-14,16:45,72.93
4,2014-12-14,17:00,71.32
4,2014-12-14,17:15,70.89
4,2014-12-14,17:30,70.77
4,2014-12-14,17:45,69.98
4,2014-12-14,18:00,68.84
4,2014-12-14,18:15,67.80
4,2014-12-14,18:30,67.40
4,2014-12-14,18:45,66.50
4,2014-12-14,19:00,66.85
4,2014-12-14,19:15,67.42
4,2014-12-14,19:30,65.86
4,2014-12-14,19:45,65.40
4,2014-12-14,20:00,65.54
4,2014-12-14,20:15,68.01
4,2014-12-14,20:30,66.85
4,2014-12-14,20:45,67.80
4,2014-12-14,21:00,67.86
4,2014-12-14,21:15,66.63
4,2014-12-14,21:30,67.18
4,2014-12-14,21:45,66.71
4,2014-12-14,22:00,68.01
4,2014-12-14,22:15,70.22
4,2014-12-14,22:30,66.96
4,2014-12-14,22:45,67.46
4,2014-12-14,23:00,68.71
4,2014-12-14,23:15,68.69
4,2014-12-14,23:30,69.18
4,2014-12-14,23:45,67.84
4,2014-12-21,00:00,69.13
4,2014-12-21,00:15,65.22
4,2014-12-21,00:30,68.48
4,2014-12-21,00:45,67.63
4,2014-12-21,01:00,73.56
4,2014-12-21,01:15,69.43
4,2014-12-21,01:30,74.40
4,2014-12-21,01:45,70.30
4,2014-12-21,02:00,70.90
4,2014-12-21,02:15,69.18
4,2014-12-21,02:30,69.55
4,2014-12-21,02:45,73.00
4,2014-12-21,03:00,73.20
4,2014-12-21,03:15,72.31
4,2014-12-21,03:30,71.59
4,2014-12-21,03:45,70.00
4,2014-12-21,04:00,71.02
4,2014-12-21,04:15,67.76
4,2014-12-21,04:30,65.08
4,2014-12-21,04:45,69.56
4,2014-12-21,05:00,66.59
4,2014-12-21,05:15,67.79
4,2014-12-21,05:30,66.72
4,2014-12-21,05:45,68.52
4,2014-12-21,06:00,65.55
4,2014-12-21,06:15,64.79
4,2014-12-21,06:30,65.51
4,2014-12-21,06:45,64.82
4,2014-12-21,07:00,66.29
4,2014-12-21,07:15,66.19
4,2014-12-21,07:30,65.90
4,2014-12-21,07:45,67.64
4,2014-12-21,08:00,65.42
4,2014-12-21,08:15,64.12
4,2014-12-21,08:30,64.78
4,2014-12-21,08:45,64.76
4,2014-12-21,09:00,64.81
4,2014-12-21,09:15,65.88
4,2014-12-21,09:30,67.16
4,2014-12-21,09:45,67.40
4,2014-12-21,10:00,67.87
4,2014-12-21,10:15,69.45
4,2014-12-21,10:30,69.47
4,2014-12-21,10:45,68.92
4,2014-12-21,11:00,69.71
4,2014-12-21,11:15,69.44
4,2014-12-21,11:30,71.02
4,2014-12-21,11:45,68.49
4,2014-12-21,12:00,68.27
4,2014-12-21,12:15,68.81
4,2014-12-21,12:30,67.20
4,2014-12-21,12:45,67.58
4,2014-12-21,13:00,65.77
4,2014-12-21,13:15,66.47
4,2014-12-21,13:30,66.55
4,2014-12-21,13:45,65.64
4,2014-12-21,14:00,67.15
4,2014-12-21,14:15,68.66
4,2014-12-21,14:30,66.40
4,2014-12-21,14:45,66.05
4,2014-12-21,15:00,66.28
4,2014-12-21,15:15,66.42
4,2014-12-21,15:30,67.14
4,2014-12-21,15:45,67.64
4,2014-12-21,16:00,65.83
4,2014-12-21,16:15,68.80
4,2014-12-21,16:30,69.62
4,2014-12-21,16:45,69.71
4,2014-12-21,17:00,68.73
4,2014-12-21,17:15,69.38
4,2014-12-21,17:30,67.32
4,2014-12-21,17:45,68.36
4,2014-12-21,18:00,68.75
4,2014-12-21,18:15,66.32
4,2014-12-21,18:30,66.62
4,2014-12-21,18:45,66.33
4,2014-12-21,19:00,68.30
4,2014-12-21,19:15,66.77
4,2014-12-21,19:30,67.72
4,2014-12-21,19:45,66.80
4,2014-12-21,20:00,67.13
