LinkRef,Date,TimePeriod,AverageJT
4,2013-06-16,00:00,66.769999999999996
4,2013-06-16,00:15,66.620000000000005
4,2013-06-16,00:30,65.840000000000003
4,2013-06-16,00:45,68.040000000000006
4,2013-06-16,01:00,66.680000000000007
4,2013-06-16,01:15,65.390000000000001
4,2013-06-16,01:30,69.719999999999999
4,2013-06-16,01:45,68.519999999999996
4,2013-06-16,02:00,68.019999999999996
4,2013-06-16,02:15,67.400000000000006
4,2013-06-16,02:30,70.319999999999993
4,2013-06-16,02:45,63.240000000000002
4,2013-06-16,03:00,70.659999999999997
4,2013-06-16,03:15,69.650000000000006
4,2013-06-16,03:30,69.640000000000001
4,2013-06-16,03:45,68.510000000000005
4,2013-06-16,04:00,67.260000000000005
4,2013-06-16,04:15,68.890000000000001
4,2013-06-16,04:30,66.049999999999997
4,2013-06-16,04:45,67.079999999999998
4,2013-06-16,05:00,64.900000000000006
4,2013-06-16,05:15,66.620000000000005
4,2013-06-16,05:30,68.189999999999998
4,2013-06-16,05:45,65.069999999999993
4,2013-06-16,06:00,65.459999999999994
4,2013-06-16,06:15,64.900000000000006
4,2013-06-16,06:30,64.489999999999995
4,2013-06-16,06:45,63.850000000000001
4,2013-06-16,07:00,64.450000000000003
4,2013-06-16,07:15,65.819999999999993
4,2013-06-16,07:30,67.129999999999995
4,2013-06-16,07:45,64.849999999999994
4,2013-06-16,08:00,65.560000000000002
4,2013-06-16,08:15,64.280000000000001
4,2013-06-16,08:30,65.069999999999993
4,2013-06-16,08:45,66.219999999999999
4,2013-06-16,09:00,64.980000000000004
4,2013-06-16,09:15,66.590000000000003
4,2013-06-16,09:30,68.349999999999994
4,2013-06-16,09:45,69.579999999999998
4,2013-06-16,10:00,68.950000000000003
4,2013-06-16,10:15,70.420000000000002
4,2013-06-16,10:30,71.019999999999996
4,2013-06-16,10:45,70.939999999999998
4,2013-06-16,11:00,71.790000000000006
4,2013-06-16,11:15,74.430000000000007
4,2013-06-16,11:30,74.120000000000005
4,2013-06-16,11:45,71.400000000000006
4,2013-06-16,12:00,72.180000000000007
4,2013-06-16,12:15,70.829999999999998
4,2013-06-16,12:30,72.310000000000002
4,2013-06-16,12:45,69.620000000000005
4,2013-06-16,13:00,69.959999999999994
4,2013-06-16,13:15,68.540000000000006
4,2013-06-16,13:30,67.430000000000007
4,2013-06-16,13:45,68.150000000000006
4,2013-06-16,14:00,67.780000000000001
4,2013-06-16,14:15,67.439999999999998
4,2013-06-16,14:30,67.569999999999993
4,2013-06-16,14:45,69.170000000000002
4,2013-06-16,15:00,68.439999999999998
4,2013-06-16,15:15,68.260000000000005
4,2013-06-16,15:30,69.269999999999996
4,2013-06-16,15:45,69.519999999999996
4,2013-06-16,16:00,73.959999999999994
4,2013-06-16,16:15,70.370000000000005
4,2013-06-16,16:30,69.939999999999998
4,2013-06-16,16:45,71.980000000000004
4,2013-06-16,17:00,68.739999999999995
4,2013-06-16,17:15,69.379999999999995
4,2013-06-16,17:30,69.420000000000002
4,2013-06-16,17:45,69.859999999999999
4,2013-06-16,18:00,68.180000000000007
4,2013-06-16,18:15,67.030000000000001
4,2013-06-16,18:30,66.359999999999999
4,2013-06-16,18:45,66.810000000000002
4,2013-06-16,19:00,64.819999999999993
4,2013-06-16,19:15,65.890000000000001
4,2013-06-16,19:30,65.069999999999993
4,2013-06-16,19:45,65.780000000000001
4,2013-06-16,20:00,64.590000000000003
4,2013-06-16,20:15,65.299999999999997
4,2013-06-16,20:30,64.819999999999993
4,2013-06-16,20:45,65.329999999999998
4,2013-06-16,21:00,64.989999999999995
4,2013-06-16,21:15,65.140000000000001
4,2013-06-16,21:30,65.950000000000003
4,2013-06-16,21:45,65.799999999999997
4,2013-06-16,22:00,65.420000000000002
4,2013-06-16,22:15,67.430000000000007
4,2013-06-16,22:30,68.049999999999997
4,2013-06-16,22:45,67.890000000000001
4,2013-06-16,23:00,67.510000000000005
4,2013-06-16,23:15,65.980000000000004
4,2013-06-16,23:30,64.590000000000003
4,2013-06-16,23:45,66.870000000000005
4,2013-06-23,00:00,66.450000000000003
4,2013-06-23,00:15,67
4,2013-06-23,00:30,68.859999999999999
4,2013-06-23,00:45,66.409999999999997
4,2013-06-23,01:00,68.340000000000003
4,2013-06-23,01:15,67.510000000000005
4,2013-06-23,01:30,66.909999999999997
4,2013-06-23,01:45,69.379999999999995
4,2013-06-23,02:00,69.359999999999999
4,2013-06-23,02:15,68.450000000000003
4,2013-06-23,02:30,71
4,2013-06-23,02:45,73.200000000000003
4,2013-06-23,03:00,69.260000000000005
4,2013-06-23,03:15,68
4,2013-06-23,03:30,70.739999999999995
4,2013-06-23,03:45,68.239999999999995
4,2013-06-23,04:00,69.829999999999998
4,2013-06-23,04:15,70.760000000000005
