LinkRef,Date,TimePeriod,AverageJT
4,2014-05-04,00:00,66.38
4,2014-05-04,00:15,66.72
4,2014-05-04,00:30,67.88
4,2014-05-04,00:45,68.30
4,2014-05-04,01:00,69.78
4,2014-05-04,01:15,69.83
4,2014-05-04,01:30,70.76
4,2014-05-04,01:45,70.89
4,2014-05-04,02:00,67.90
4,2014-05-04,02:15,70.08
4,2014-05-04,02:30,69.47
4,2014-05-04,02:45,65.61
4,2014-05-04,03:00,68.69
4,2014-05-04,03:15,77.74
4,2014-05-04,03:30,69.75
4,2014-05-04,03:45,68.69
4,2014-05-04,04:00,65.27
4,2014-05-04,04:15,67.69
4,2014-05-04,04:30,68.52
4,2014-05-04,04:45,66.19
4,2014-05-04,05:00,65.65
4,2014-05-04,05:15,67.62
4,2014-05-04,05:30,65.23
4,2014-05-04,05:45,65.84
4,2014-05-04,06:00,66.12
4,2014-05-04,06:15,63.74
4,2014-05-04,06:30,63.84
4,2014-05-04,06:45,63.33
4,2014-05-04,07:00,65.28
4,2014-05-04,07:15,64.34
4,2014-05-04,07:30,64.23
4,2014-05-04,07:45,64.05
4,2014-05-04,08:00,64.73
4,2014-05-04,08:15,64.12
4,2014-05-04,08:30,64.15
4,2014-05-04,08:45,64.46
4,2014-05-04,09:00,65.36
4,2014-05-04,09:15,65.87
4,2014-05-04,09:30,65.83
4,2014-05-04,09:45,67.29
4,2014-05-04,10:00,66.30
4,2014-05-04,10:15,67.67
4,2014-05-04,10:30,68.75
4,2014-05-04,10:45,70.46
4,2014-05-04,11:00,67.84
4,2014-05-04,11:15,67.97
4,2014-05-04,11:30,67.17
4,2014-05-04,11:45,66.96
4,2014-05-04,12:00,66.53
4,2014-05-04,12:15,66.90
4,2014-05-04,12:30,66.73
4,2014-05-04,12:45,66.13
4,2014-05-04,13:00,66.39
4,2014-05-04,13:15,65.06
4,2014-05-04,13:30,65.81
4,2014-05-04,13:45,65.79
4,2014-05-04,14:00,67.10
4,2014-05-04,14:15,66.22
4,2014-05-04,14:30,67.95
4,2014-05-04,14:45,66.14
4,2014-05-04,15:00,66.32
4,2014-05-04,15:15,67.24
4,2014-05-04,15:30,66.48
4,2014-05-04,15:45,66.45
4,2014-05-04,16:00,66.06
4,2014-05-04,16:15,67.29
4,2014-05-04,16:30,67.05
4,2014-05-04,16:45,68.06
4,2014-05-04,17:00,67.60
4,2014-05-04,17:15,67.04
4,2014-05-04,17:30,67.54
4,2014-05-04,17:45,66.68
4,2014-05-04,18:00,68.84
4,2014-05-04,18:15,66.44
4,2014-05-04,18:30,65.24
4,2014-05-04,18:45,67.51
4,2014-05-04,19:00,65.93
4,2014-05-04,19:15,64.96
4,2014-05-04,19:30,64.10
4,2014-05-04,19:45,64.89
4,2014-05-04,20:00,65.07
4,2014-05-04,20:15,65.20
4,2014-05-04,20:30,66.29
4,2014-05-04,20:45,66.54
4,2014-05-04,21:00,66.82
4,2014-05-04,21:15,67.69
4,2014-05-04,21:30,67.30
4,2014-05-04,21:45,66.65
4,2014-05-04,22:00,66.97
4,2014-05-04,22:15,68.11
4,2014-05-04,22:30,67.68
4,2014-05-04,22:45,67.25
4,2014-05-04,23:00,67.45
4,2014-05-04,23:15,67.25
4,2014-05-04,23:30,66.44
4,2014-05-04,23:45,68.43
4,2014-05-11,00:00,65.40
4,2014-05-11,00:15,67.08
4,2014-05-11,00:30,67.07
4,2014-05-11,00:45,69.96
4,2014-05-11,01:00,66.79
4,2014-05-11,01:15,66.30
4,2014-05-11,01:30,63.53
4,2014-05-11,01:45,68.95
4,2014-05-11,02:00,68.28
4,2014-05-11,02:15,66.29
4,2014-05-11,02:30,70.31
4,2014-05-11,02:45,68.46
4,2014-05-11,03:00,67.37
