LinkRef,Date,TimePeriod,AverageJT
4,2013-05-05,00:00,68.670000000000002
4,2013-05-05,00:15,68.459999999999994
4,2013-05-05,00:30,65.810000000000002
4,2013-05-05,00:45,65.019999999999996
4,2013-05-05,01:00,66.329999999999998
4,2013-05-05,01:15,68.900000000000006
4,2013-05-05,01:30,68.079999999999998
4,2013-05-05,01:45,70.430000000000007
4,2013-05-05,02:00,69.25
4,2013-05-05,02:15,68.540000000000006
4,2013-05-05,02:30,73.609999999999999
4,2013-05-05,02:45,67.439999999999998
4,2013-05-05,03:00,67.859999999999999
4,2013-05-05,03:15,68.489999999999995
4,2013-05-05,03:30,67.439999999999998
4,2013-05-05,03:45,70.209999999999994
4,2013-05-05,04:00,69.409999999999997
4,2013-05-05,04:15,68.299999999999997
4,2013-05-05,04:30,68.719999999999999
4,2013-05-05,04:45,67.030000000000001
4,2013-05-05,05:00,68.290000000000006
4,2013-05-05,05:15,68.260000000000005
4,2013-05-05,05:30,65.459999999999994
4,2013-05-05,05:45,65.459999999999994
4,2013-05-05,06:00,66.319999999999993
4,2013-05-05,06:15,65.480000000000004
4,2013-05-05,06:30,62.850000000000001
4,2013-05-05,06:45,63.090000000000003
4,2013-05-05,07:00,63.990000000000002
4,2013-05-05,07:15,65.930000000000007
4,2013-05-05,07:30,65.140000000000001
4,2013-05-05,07:45,64.489999999999995
4,2013-05-05,08:00,64.549999999999997
4,2013-05-05,08:15,63.950000000000003
4,2013-05-05,08:30,65.799999999999997
4,2013-05-05,08:45,65.569999999999993
4,2013-05-05,09:00,65.340000000000003
4,2013-05-05,09:15,66.030000000000001
4,2013-05-05,09:30,65.989999999999995
4,2013-05-05,09:45,67.790000000000006
4,2013-05-05,10:00,66.620000000000005
4,2013-05-05,10:15,66.950000000000003
4,2013-05-05,10:30,68.799999999999997
4,2013-05-05,10:45,69.209999999999994
4,2013-05-05,11:00,67.849999999999994
4,2013-05-05,11:15,68.530000000000001
4,2013-05-05,11:30,66.849999999999994
4,2013-05-05,11:45,68.700000000000003
4,2013-05-05,12:00,66.980000000000004
4,2013-05-05,12:15,67.25
4,2013-05-05,12:30,67.420000000000002
4,2013-05-05,12:45,66.840000000000003
4,2013-05-05,13:00,66.299999999999997
4,2013-05-05,13:15,66.840000000000003
4,2013-05-05,13:30,66.319999999999993
